id,text
4051,Пьє на вовчу шкиру.
4052,"Пьє, як по оселедци."
4053,Пяни̂ а дѣти и нехотя правду скажуть.
4054,Пяный на все зо̂зваляє.
4055,Пяный свѣчки не поставить.
4056,"Пяный собѣ розум во̂дберає, а Бо̂г му изнов дає."
4057,Пятами накивати.
4058,"Пій, а не бій."
4059,"Рада бы душа до раю, та ѣ грѣхи не пускають."
4060,"Рада бы мама за пана, та пан не бере."
4061,"Радься другого, а смотри свого."
4062,"Раз мати родила, раз гинути треба."
4063,Раз тилько козу на лѣд нагнати можна.
4064,"Раз, два не поможе, то десѣть поможе."
4065,"Рана загоится, але зле слово нѣколи."
4066,"Рани̂ пташки зубы тереблять, а по̂зніи очи."
4067,"Рано встати, треба ся вмити й росчесати."
4068,Ранок панок.
4069,"Раховати сыр, масло, то и пирого̂в не ѣсти."
4070,"Рахуй грошѣ с тиха, не зазнаєшь лиха."
4071,"Рація рацієв, а шкода шкодов."
4072,"Ро̂здво ялобы ся, а великдень не снив бы ся."
4073,Робив — на себе ся дивив.
4074,Рогатин — Богови побратим.
4075,Роди бабо дитину — а бабѣ сто лѣт.
4076,"Роди бабо дитину, будешь панянкою за годину."
4077,Родом куры чубати̂.
4078,Рожа и межи кропивою зо̂стане рожею.
4079,Розгнѣвався — муха му на но̂с сѣла.
4080,"Роззявляє губу жаба на вола, але го не з-ѣсть."
4081,"Розлетѣлися, як липове клиньє."
4082,"Розмова, як гуся с пацятком."
4083,"Розмова, як с кобылою в болотѣ."
4084,Розумный по̂д сто̂л не ляже.
4085,"Розуму богато, а грошей мало."
4086,Розуму до головы нагнати.
4087,"Роско̂шь творить бо̂ль; як приходить смакує, як во̂дходить катує."
4088,"Роспустився, як цыганська пуга."
4089,"Роспустне житьє в молодости, приносить хоробу на старіи кости."
4090,"Россвѣтив му свѣчку, що ажь з очей искры летять."
4091,"Россмѣявся так красно, як бы пекла не хотѣв."
4092,Росстаньє з милым смерти ся ро̂мнає.
4093,"Росте, як з воды, (або) — як на дрѣжджох."
4094,"Рости псу трава, коли мого коня нема."
4095,Росчесав ѣй косу до вѣнця.
4096,"Рубай коло сука, треба раз в сук."
4097,Рука кожда к собѣ горне.
4098,"Рука руку мыє, абы обѣ були бѣли̂."
4099,Руки бѣли̂ а сумлѣньє чорне.
4100,"Рушив розумом, як здохле теля хвостом."
4101,"Рыба в водѣ, а ѣсти ѣй годѣ."
4102,"Рыба рыбою живе, а люде людьми."
4103,"Рыба, свинина не потребує вина."
4104,"С кого ся насмѣхають, с того люде бувають."
4105,"С конем не грай, невѣстѣ не улѣгай, грошей сам не ховай, коли не хочешь шкоды мати."
4106,С палця собѣ того не выссав.
4107,"С панами рѣдко, а з дурнями нѣколи не приставай."
4108,"С перцем, чи не с перцем, коли с щирым серцем."
4109,"С повного лехко брати, хочь убыває, не так знати."
4110,С прибудку голова не болить.
4111,С пустои студолы не вылетить хиба сова.
4112,С пѣсни слова не выкидають.
4113,"С слѣпого, глухого, нѣмого найлутшій чоловѣк (мужь)."
4114,С старецького сына не буде добрый газда.
4115,С тлустого мяса тлуста и юшка.
4116,"С тобою говорити, гороху наѣвшись."
4117,"С чим ся обходимо, тоє до нас лепне."
4118,С чужим и на серед села росставайся.
4119,С чужого злого учися свого.
4120,С чужого коня и серед калябухи злѣзай.
4121,С чужои торбы хлѣба не жалують.
4122,"Савка в кут, коли гостѣ сут."
4123,"Сам блудить, а других судить."
4124,"Сам бык землю борикає, и на себе кидає."
4125,"Само ся дає, коли є."
4126,"Санна ѣзда, ангелская ѣзда, але дѣдьчій выворо̂т."
4127,"Свиня (выбачте) мѣх дре, и сама реве."
4128,"Свиня (шановавши слухи ваши) квичить, а в пло̂т лѣзе."
4129,"Свинѣ (выб.) не до поросят, коли ю смалят."
4130,"Сво̂й до̂м не ворог, коли прійдешь, то прійме."
4131,Сво̂й менѣ не милый — а при мнѣ го не бій.
4132,Сво̂й свому завсѣды рад.
4133,"Сво̂й хоть не заплаче, то ся скривить; хоть ся не скривить, то не высмѣє."
4134,"Сво̂й, не сво̂й, не лѣзь в город."
4135,"Свои люде не Татаре, не дадуть загибати."
4136,"Своє взяв, тай прав."
4137,"Своє не видить по̂д носом, а чуже по̂д лѣсом."
4138,Своє святоє — чуже найсвятѣйше.
4139,"Святый спокою, гаразд с тобою."
4140,Свѣдчится Цыган своими дѣтьми.
4141,Свѣт скаче — свѣт плаче.
4142,Свѣт собѣ завязала.
4143,"Свѣт, як банька, а люде як мухи."
4144,"Се бѣда, мама Гриця привела, та не знаєм, як звати."
4145,"Седи в хатѣ, не рыпайся."
4146,"Седи грыбе, зак' тя хто здыбле."
4147,"Седи, та грѣйся — плачь, та втерайся."
4148,"Седить, як на ножах, (або) — як на жару."
4149,"Седить, як у-бога за дверми."
4150,"Седить, як чорт на гро́шах в болотѣ."
4151,Сей свѣт позыченый.
4152,"Сей свѣт, як маковый цвѣт."
4153,"Сербай, не дбай, хоть рѣдкє, абы богацько."
4154,"Сердитая собака, вовкови корысть."
4155,"Сердится, якбы му пес ковбасу з-ѣв."
4156,"Середа по̂ст, не треба губы мастити."
4157,"Серцем люби, а руками тряси."
4158,"Сик, пик на помело, коли воды не було."
4159,"Сила без голови шалѣє, а розум без сили млѣє."
4160,Силованым коньом не доробишься.
4161,Силоваными очима не можь ся довго дивити.
4162,Сирота — а губа як ворота.
4163,Скажене (хрань Боже) лише слѣпе заразливе.
4164,"Скаче, як дѣдько."
4165,"Скаче, як теля на посторонку (на упонѣ)."
4166,"Скачи враже, як пан каже."
4167,"Скачу, як хлѣб зобачу."
4168,"Скира на чоботы, язык на по̂дошвы."
4169,Скорій як черепаха.
4170,"Скривився, як середа на пятницю."
4171,"Скрыпливе колесо довше ѣздить, як нове."
4172,"Скулився, стулився ги пес, ще й хво̂ст по̂джав."
4173,Скупый два разы тратить.
4174,"Скупый не глупый, щодрый не мудрый."
4175,Сла́ва бы ти пропала (нехай ся прѣчь каже).
4176,Слабому животови и пироги завадять.
4177,"Сливка — слинка, грушка — минушка, рыба — вода, хлѣб голова."
4178,Слова до ради — руки до звады.
4179,"Слова масніи, а пироги по̂сніи."
4180,Слова не полова.
4181,Слова шкоды не нагородять.
4182,"Слово вылетить горобцем, а вернеся волом."
4183,Служба вольности не тратить.
4184,Служба не дружба.
4185,"Слухай богато, а мало говори."
4186,"Слѣпый невидющого водив, та оба в яму повпадали."
4187,Слѣпый хромому доганяє.
4188,Слѣпый — хто через решето (або — далше во̂д носа) не видить.
4189,Смаку — як в печени̂м раку.
4190,"Смаруй хлопа лоі̂ом, а во̂н смердить гноі̂ом."
4191,"Смерти не треба шукати, сама прійде."
4192,Смерть а жена во̂д Бога призначена.
4193,"Смерть за плечима, а бѣдѣ весѣльє."
4194,Смерть лести не знає.
4195,Смерть не переберає.
4196,"Смотри желѣзного ко̂лка, а не срѣбного."
4197,Смотри ко̂нця кождій справѣ.
4198,Смотри себе — буде с тебе.
4199,"Смотри, мовчи́ — а своє роби́."
4200,"Смуток бы на тя темный, та чорный упав! (не до вас кажучи)."
4201,Смѣйся смѣшку — дам ти кишку.
4202,"Смѣлый, як за плотом."
4203,"Снуєся ми перед очи, як в день так в ночи."
4204,Со̂ль омаста — масло окраса.
4205,"Соб быцю коло плота, яка плата, така й робота."
4206,"Сова хотьбы лѣтала по по̂д небеса, то соколом нѣколи не буде."
4207,"Сокира остра, мотыка ѣй сестра."
4208,"Сокира, мотыка, топорець — сорока, ворона, воробець."
4209,Соломяиый парубок золоту дѣвку бере.
4210,Соломяным слугою нѣхто не доробився.
4211,Сонце бы тя побило (нехай ся прѣчь каже).
4212,"Сонце свѣтить, дощик крапить, чаро̂вниця масло робить."
4213,Сонце ся в морѣ купає — сонце спочило.
4214,"Сорока горѣла, бо пити хотѣла."
4215,"Сорока скрегоче, гостѣ каже."
4216,Сором стер собѣ с чола.
4217,"Сорочки не має, а женитися гадає."
4218,"Сорочку викупив, а сукман заставив."
4219,Спаньє не дасть коньє.
4220,Спаньєм голоду не перебудеш.
4221,"Спасо̂вка ласо̂вка, а петро̂вка голодо̂вка."
4222,Спасся як медвѣдь.
4223,Спи доню — най ти доля росте.
4224,Спився як Бєля (Бейла).
4225,"Спить сова, тай куры бачить."
4226,"Спить, якбы шовком шив."
4227,Сплющій пес не угонить заяця.
4228,Спо̂лка двох годує.
4229,"Споко̂йный, як кобеля за возом."
4230,"Спомо̂гся дѣд на обѣд, а баба на кисѣль."
4231,"Споможи сиротѣ, выколе ти очи."
4232,"Срѣбло, золото тягне чоловѣка в болото."
4233,Став ми костев в горлѣ — со̂лью в оцѣ — хрѣном в носѣ.
4234,Став не сво̂й. — як укопаный. — як опареный.
4235,"Ставився як лев, а згинув як муха."
4236,"Ставится, як окунь протѣ водѣ."
4237,"Стало на юшку, а нестало на петрушку."
4238,"Стара панѣ все то шіє, то поре."
4239,"Стара правда и старе вино завсе добре, але не стара дѣвка."
4240,Старого лиса тяжко зловити.
4241,Старшій Галичь во̂до Львова.
4242,Старшій Гриць як Парашка.
4243,"Старый, а не росте."
4244,"Старый, а храмає."
4245,Статок робить достаток.
4246,"Стереже го, як ока в головѣ."
4247,Стереженого Бо̂г стереже.
4248,"Стережися того, же не має нѣчого."
4249,"Стережися того, кого сам Бо̂г назначив."
4250,"Сторонить во̂д нього, як вовк во̂д сѣти."
4251,Страх бо̂льшій во̂д переполоху.
4252,Стриже и голить.
4253,"Стрижи, не обберай."
4254,"Стругав, стругав, тай перестругав."
4255,"Ступай з дороги, бо ѣде безногій."
4256,Суд сквапливый рѣдко буває справедливый.
4257,Судна дѣравого нѣхто не наповнить.
4258,Сук на сук.
4259,"Сукманка не мамка, коли ся ѣсти хоче."
4260,Суха ложка губу дре (рот дере).
4261,"Сухій марець, мокрый май, буде жито кобы гай."
4262,"Схилився по полѣно, та стовк собѣ колѣно."
4263,"Сховай, що не вадять."
4264,Сыр тилько во̂дкладаный добрый.
4265,Сытый голодному не вѣрить.
4266,Сытый голодному не товаришь.
4267,"Сяк так, абы выжити."
4268,"Сяк так, абы не по людськи."
4269,"Сякій такій, абы був, абы хлѣба роздобув."
4270,Сѣв каменем.
4271,Сѣв як на леду.
4272,Сѣльска собака най ся може дво̂рскім не мѣшає.
4273,"Сѣмь лѣт го не бачив єм, бодай єм го був нѣкды не бачив."
4274,"Сѣмь лѣт мак не родив, а голоду не вчинив."
4275,"Сѣмь лѣт хробак в хрѣнѣ зимовав, а смаку не зазнав."
4276,Сѣмь миль пѣшки для однои кишки.
4277,"Сѣє вѣтер, вѣтром жити буде."
4278,Так бы'сь чув звоны.
4279,"Так го люблять, як пси дѣда."
4280,"Так дбає, як пес о пяту ногу."
4281,"Так кравець крає, як му сукна стає."
4282,Так мама казали.
4283,"Так моя добра хата, як твоя ко̂мната."
4284,"Так пише, як мак сѣє, прійде читати, як в розѣ не знає."
4285,"Так ся доробив, як со̂ль на окропѣ."
4286,"Так ся зателепав, як Жид."
4287,"Так ся тебе бою, як второ̂чного снѣгу."
4288,"Так ся хлѣб удав, щоб' ся ко̂т за шкиру сховав — закалець на палець."
4289,"Так тепло, ажь пара кости ломить."
4290,"Так то поможе, як сухому попѣл."
4291,"Так то правда, як пси траву ѣдять."
4292,"Так тому рад, якбы му пси обѣд з-ѣли."
4293,"Така правда, як вошь кашле."
4294,"Таким ся рогом чеши, яким до̂станешь."
4295,Такои ласки найду и в Парашки.
4296,Такой бѣдному нѣколи нѣчог' не мати.
4297,Таку Бо̂г коляду дав.
4298,"Такє цѣкаве, ажь бульки з носа лѣзуть."
4299,"Такій добрый, ино го до серця прикладай."
4300,"Такій жвавый, якбы з ока выпав."
4301,"Такій красный, якбы то з воску ульяв."
4302,"Такій спосо̂бный, як вол до кариты."
4303,"Такій страх, що ажь сорочка полотном стала."
4304,"Там де велики̂ во̂кна, богато свѣтла, а мало правды."
4305,"Там де сирота зо̂статися має, лутше абы камѣнь выро̂с."
4306,"Там макого̂нблудить, де макитра рядить."
4307,"Там ся лѣниво працює, де пожитку не чує."
4308,Тане мнясо пси ѣдять.
4309,"Танець не робота, хто не вмѣє, то сромота."
4310,"Твердый Русин. — Тверда Русь, все перебуде."
4311,Тебе я святый Петро не загрѣє.
4312,Телиця яловая.
4313,Теля не знаєся на пирогах.
4314,"Тень, тень, абы збути день."
4315,Тепле ваше паноньку слово.
4316,Тепло як в бани.
4317,"Тепло́, як за лихим паном."
4318,Тернина грушок не родить.
4319,"Терпить го, як со̂ль в оцѣ."
4320,Тилько воску и ладану.
4321,"Тилько гадок, що в решетѣ дѣрок."
4322,"тилько до Ильѣ добріи рои, а по Ильѣ повѣсь роя На гилѣ."
4323,Тилько свѣтла и кадила.
4324,"Тилько ся журить, як кобыла звернувши в болотѣ."
4325,"Тимто прѣсно, що не кисло."
4326,Тинды-рынды за три грошѣ.
4327,"Тиха вода береги ломить, а быстра тамує."
4328,"Тихо, як мак сѣє."
4329,То не вчислѣ.
4330,То не до шмыги.
4331,То не з Грицьом справа.
4332,"То не певна, то хитра пташка."
4333,"То пустіи слова, але правды в них нема."
4334,"То ще тогдѣ дѣялося, як шкиряни̂ грошѣ на свѣтѣ були."
4335,То язя с пекла родом.
4336,"То єго права рука, (або) — праве око."
4337,"Тобѣ смѣх, а менѣ плач."
4338,Товаришь мовный в дорозѣ стоить за во̂з смарованый.
4339,Товчеся як Савка по пеклѣ.
4340,"Тогды бы'м тя видѣв, коли свою потылицю."
4341,"Тогды во̂н буде богатым, як пес рогатим."
4342,"Тогды дала хлѣба, як зубо̂в не стало."
4343,"Тогды дорога спѣшна, коли розмова потѣшна."
4344,"Тогды коваль зелѣзо кує, коли горяче."
4345,"Тогды лыка дри, коли ся деруть, тогды дѣвку дай, коли беруть."
4346,"Тогды любить и сват, коли ся добре має брат, а колы бѣдный, то забуде и брат ро̂дный."
4347,"Тогды мама бѣду знає, коли малую детину має."
4348,"Тогды мама дурна, коли детина мала."
4349,"Тогды ми губы лыжи, коли чорніи."
4350,"Тогды скупи, коли на дни."
4351,"Тогды сусѣд добрый, колы мѣшок повный."
4352,"Тогды то буде, як на долони волосьє выросте."
4353,"Тогды у сироты великдень, коли сорочка бѣла."
4354,Того и чорт в ступѣ не потрафить.
4355,"Того шукає, що не положив."
4356,"Торкни в сто̂л, то ся ножицѣ во̂дозвуть."
4357,"Тоє мене нѣ свербить, нѣ болить."
4358,"Тоє му так потрѣбно, як лысому гребѣнь, слѣпому зеркало, а глухому музыка."
4359,Тра знати по чому локоть.
4360,Тра йти в свѣт за очи.
4361,Трафив го в седно.
4362,Трафив з дощу по̂д стрѣху.
4363,Трафив на злый раз.
4364,Трафив сво̂й на свого.
4365,"Трафивилося слѣпій курцѣ бобове зерно, и тым ся удавила."
4366,"Треба го, як пятого колеса в возѣ."
4367,"Треба довго калатати, щобы бабу ошукати."
4368,Треба му в сѣмь пасом воду освятити.
4369,"Треба рано встати, абы єго ошукати."
4370,"Треба розумом надточити, де сила не зможе."
4371,Треба сесе в коминѣ записати.
4372,"Треба шести, абы звести (лѣнивого)."
4373,"Три бабѣ, а два Жиды зроблять ярмарок."
4374,"Три дни не живився, а красно дивився."
4375,"Три дня ходу, до обѣд празнику."
4376,"Три паны, два атаманы, а оден по̂дданый."
4377,Тримай язык за зубами.
4378,"Тримайте мене з заду, бо впаду."
4379,Тримає як мертвый рукою.
4380,Тримаєся як слѣпый плота.
4381,"Тримаєся, як репяк кожуха."
4382,"Труба на пса, на чоловіка зво̂н."
4383,Труби Грицю в рукавицю.
4384,"Трудна згода, де огонь и вода."
4385,"Трудно рану гоити, а не уразити."
4386,"Трудно, абы на добре выйшло, що из злых рук прійшло."
4387,Трясе як молоде теля.
4388,"Трѣщи, не трѣщи (морозе), вже минули водо'рщи."
4389,"Туда бій, а туда потече."
4390,Туда то стежка в горох? —
4391,Тут треба побренькати.
4392,"Ты мене за чо̂п, а я тебе за воронку."
4393,Ты на него хлѣбом — во̂н на тебе каменем.
4394,"Ты єму образы́, а во̂н тобѣ лубьє."
4395,"Тыць, тиць, де був Гриць."
4396,"Тягли медведя до меду, та урвали уха — тягли медведя во̂д меду, та урвали фо̂ст."
4397,Тягне воду на своє колесо.
4398,Тяжко вовка за фо̂ст уймити.
4399,"Тяжко дѣти годовати, як камѣнь глодати."
4400,Тяжко нести—жаль (шкода) покинути.
4401,Тяжко плисти против воды.
4402,"Тяжко сѣяти, коли нѣщо орати."
4403,"Тяжко там украсти, де газда (господарь) сам злодѣй."
4404,"Тѣшится, як Жид пархами."
4405,"Тѣшится, якбы го бузько носом иськав."
4406,У Бога всего много.
4407,У Бога всемога.
4408,"У вдовы хлѣб готовый, але не всякому здоровый."
4409,У ворожки хлѣба трошки.
4410,У голоты нема що молоти.
4411,"У гостинѣ остатный починай ѣсти, а первый переставай."
4412,У доброи господинѣ нема нѣколи по обѣдѣ.
4413,У дѣда в торбѣ не поживишся.
4414,"У дѣтей высоки̂ пороги, а в родичо̂в бодай ще выжчи̂ були."
4415,У кія два ко̂нцѣ.
4416,"У людій дѣвок сѣмь, а доля всѣм, а в мене одна, и тая него̂дна."
4417,У лѣнивого усе свято.
4418,У мене того не купити.
4419,"У нас сегодня Луки — анѣ хлѣба, анѣ муки́."
4420,"У нас така приповедѣнка, де парубок там и дѣвка."
4421,У нас Украина — треба собѣ самому хлѣба укроити.
4422,У нашого свата всѣм одна хата.
4423,У нашои Катерины весѣльє и родины.
4424,У него душа рогата — тяжко му сконати.
4425,У него натура як у тура.
4426,У свѣдка очи як у дѣдька.
4427,"У сироты два роты, одним ѣсть а другим бреше."
4428,У скупого завсѣды по обѣдѣ.
4429,У страха великіи очи.
4430,"У цымбалисты нема на чим сѣсти, а у басѣсти нема що ѣсти."
4431,У яловои коровы молока не впросишь.
4432,"Убери пень, буде подобень (хорошень)."
4433,"Уберися жѣнко в кожух, бо тя буду бити."
4434,Убогого и галузьє тягне.
4435,"Убогому мало що бракує, а захланному всього."
4436,Убрався в жупан и мыслить же пан.
4437,"Убрався в правду, як Татарин в зброю."
4438,"Убрався, як чорт на утреню."
4439,"Увяз, як пес на ланцуху."
4440,"Уже горло засхло, куды що йшло."
4441,Уже не надоложишь уповаючи.
4442,"Уже сѣмь лѣт, як правды нѣт."
4443,"Уживай свѣта, поки служать лѣта."
4444,"Уживай Федьку, то хрѣн, то редьку."
4445,Уздришь вовчу звѣзду.
4446,"Укажи му палець, а во̂н руку просить."
4447,"Умер богатый, ходѣмо ховати, умер убогій, шкода дороги."
4448,"Умерла детина, тай кумство пропало."
4449,Умерлого з гробу не вертають.
4450,"Умый кожух, а не помочи."
4451,"Умѣв там влѣзти, та не мо̂г перескочити."
4452,"Умѣла варити, та не вмѣла давати."
4453,Умѣє во̂н с чорного бѣле зробити.
4454,"Упав в гаразд, як сливка в болото, (або) — як муха в сметану."
4455,Упав в тѣсну дѣру.
4456,Упав як мѣх з воза.
4457,Упав єсь жучку панови в ручку. (Казка).
4458,Упертый як Русин.
4459,Урвалась му нитка.
4460,"Уродився, оженився — тай вмер."
4461,"Уродила, та не облизала."
4462,"Уродися — вдайся, а нѣ, то скапарайся."
4463,Уроки на сороки.
4464,Усолодився як червак у хрѣнѣ.
4465,Утопив сво̂й маєток в животѣ.
4466,"Утѣк, не утѣк — а побѣгти во̂льно."
4467,"Утѣкав перед вовком, а впав на медведя."
4468,"Утѣха, як с порожного мѣха."
4469,"Утѣхи на годину, а бѣды до смерти."
4470,"Ученый — не доученый, го̂рше, як простак."
4471,"Учепився репяком, тай держится."
4472,Учепився як грѣх села.
4473,"Хата чужая, як свекроха лихая."
4474,Хату а жѣнку все треба покрывати.
4475,"Хвали мене роте — а нѣ, то тя роздеру."
4476,"Хвалится, як Цыган своими дѣтьми."
4477,"Хвалить, якбы медом мастив."
4478,Хвальба сорочки не дасть.
4479,"Хвальков ся нахвалить, а будков ся набуде."
4480,Хватив шилом патоки.
4481,"Хитро, мудро, не великим коштом."
4482,"Хитро, мудро — як не даси то тѣ выдру."
4483,Хлоп бодай пановав — а силы не мав.
4484,Хлоп тилько в продажи має ще во̂льность.
4485,Хлоп як дуб.
4486,Хлопа ко̂рцьом не мѣряють.
4487,"Хлопець волы гонить, а дѣвчина ще ся не вродить а єго догонить."
4488,"Хлопець, як живоє срѣбло (ртуть)."
4489,"Хлѣб а вода, нема голода."
4490,Хлѣб в дорозѣ не затяжить.
4491,Хлѣб має роги и ноги.
4492,"Хлѣб погорѣв — не журися, не будешь го ѣв."
4493,"Хлѣб святый, дар божій — карай нас Боже ним до вѣка."
4494,"Хлѣб ѣжь, а правду рѣжь."
4495,"Хлѣб, а вода бѣдного ѣда."
4496,"Хлѣба не много, а я и до того."
4497,"Ходак ся находить, нѣжь ся чобо̂т зробить."
4498,"Ходи дурню перцю, шафрану ти причиню."
4499,Ходи Петре до во̂йта.
4500,Ходить як по бритвах.
4501,"Ходить, як блудная во̂вця."
4502,"Ходить, як овечка, а буцкає, як баран."
4503,"Ходить, як теля за коровою."
4504,"Хоре коли не вмре, то роспестится."
4505,"Хоть без зубо̂в и о єдни̂м оку, лишь бы сего року."
4506,"Хоть бы'сь був чистый як лѣд, а бѣлый як снѣг, то тя обмовлять во̂д голов до но̂г."
4507,"Хоть бы'сь глядѣв по всѣй Украинѣ, добра не знайдешь."
4508,"Хоть бѣда, то гоц."
4509,"Хоть врѣжь, то не потече."
4510,"Хоть вывози цѣлый лѣс, то все буде оден бѣс."
4511,"Хоть голо, абы весело."
4512,"Хоть голый, та в по̂двязках."
4513,"Хоть иду в гостину, то беру хлѣб в торбину."
4514,"Хоть мы собѣ браты, але наши̂ кишенѣ не сестры."
4515,"Хоть не красне, але власне."
4516,"Хоть не почесный, але щєсный."
4517,"Хоть не тепер, то в четвер."
4518,"Хоть нема що ѣсти, абы коло кого сѣсти."
4519,"Хоть раз, а гаразд."
4520,"Хоть смердить, коли смак має."
4521,"Хоть ся переволоче, то не утече."
4522,"Хотѣвся перекрасти, та си очѣ выштуркав."
4523,"Хоче бути газдов, а не вмѣє коневи фоста завязати."
4524,"Хрестять люде, хоть ся ще не уродило."
4525,Хромого пса лехко здогонити.
4526,"Хто богато говорить, той мало творить."
4527,"Хто богато обѣцяє, той рѣдко слова дотримає."
4528,"Хто богато пьє, сам себе побьє."
4529,"Хто богато ѣсть и пьє, той в розум не тыє."
4530,"Хто борше насипле, той борше змеле."
4531,"Хто бѣду має, той богато знає, хто гаразд має, той мало знає."
4532,"Хто бѣды не знає, най ся мене спытає."
4533,"Хто в болото лѣзе, то́го ще й по̂пхнуть."
4534,"Хто в болото лѣзе, тот ся покаляє."
4535,Хто в бѣдѣ дав — два разы дав.
4536,"Хто в бѣдѣ, бѣду стерпить — а хто в гараздѣ, щоб' нѣколи бѣды не знав."
4537,"Хто в коршмѣ служить, тому в бровари платять."
4538,"Хто в лѣтѣ гайнує, тот в зимѣ голодує."
4539,"Хто в печи лягає, другого ожогом досягає."
4540,"Хто в пѣрьє порастає, най на бѣдного памятає."
4541,"Хто в ряду, мусить дати коляду."
4542,"Хто в свѣтѣ не бував, той чуда и дива не видав."
4543,"Хто во̂д страху умер, тому б*динами звонять."
4544,"Хто волохатый, буде богатый."
4545,"Хто высоко лѣтає, тот низко сѣдає."
4546,"Хто дав зубы, дасть и хлѣб до губы."
4547,"Хто дбає, той має."
4548,"Хто два заяцѣ гонить, жадного не здогонить."
4549,"Хто добре уйме, той добре несе."
4550,"Хто дужчій, той лѣпшій."
4551,"Хто дурневи выбачить, має сто днѣв во̂дпусту."
4552,"Хто дурним уродився, той и в Кієвѣ розуму не купить."
4553,Хто з Богом с тим Бо̂г.
4554,"Хто з разу выграє, той на ко̂нци не має що ставити."
4555,Хто здоров лѣко̂в не потребує.
4556,"Хто каши наварив, тот мусить и з-ѣсти."
4557,"Хто кого мине, най ногу вывине."
4558,"Хто колує, той дома ночує, а хто дуже простує, той в дорозѣ ночує."
4559,"Хто кому стрык, все му дащо тык."
4560,"Хто коня купить, бере и уздечку."
4561,"Хто любить ревне, жалѣє певне."
4562,"Хто любить свѣт, той любить правду."
4563,"Хто має богацьо, той бурчить, а хто мало, той мовчить."
4564,"Хто має в торбѣ, той з-ѣсть и на горбѣ."
4565,"Хто має выкруты, не по̂де в некруты."
4566,"Хто має гроши, той все хорошій."
4567,"Хто має пасѣку, той має мѣд, хто має дѣти, той має смро̂д."
4568,"Хто много має, той прагне бо̂льше."
4569,"Хто мовчить, сто навчить."
4570,"Хто мовчить, то лиха ся збуде."
4571,"Хто на окропѣ спарився, и на зимну воду дує."
4572,"Хто на сопѣвку дав, той буде на нѣй грав, а хто не дав, не буде грав."
4573,"Хто на тебе каменем, ты на него хлѣбом."
4574,"Хто на чужій обѣд ся спускає, той з голоду вмерає."
4575,"Хто не бере, тому лекше."
4576,"Хто не був нѣколи по̂дданым, той не буде добрым паном."
4577,"Хто не важить, той не має."
4578,"Хто не выпьє до дна, той не зычить добра."
4579,"Хто не зазвав зла, не вмѣє шановати добра."
4580,"Хто не має зброи, най не йде в бои."
4581,"Хто не слухає во̂тця, матери, нехай слухає песьои шкиры."
4582,"Хто не слухає тата, той послухає ката."
4583,"Хто не стоить о гро̂шь, той и шелюга не варт."
4584,"Хто не умѣє молитися, най иде на море учитися."
4585,"Хто оре, сѣє — той ся надѣє."
4586,"Хто переберає, той перебере."
4587,"Хто першій, той лѣпшій."
4588,"Хто по кладцѣ мудро ступає, той ся в болотѣ не купає."
4589,"Хто по̂д ким яму копає, сам в ню падає."
4590,"Хто по̂зно ходить, сам собѣ шкодить."
4591,"Хто поволе ѣсть, той поволе робить."
4592,"Хто посмарує, той поѣде."
4593,"Хто потапає, тот ся бритвы хапає."
4594,"Хто припоминає, той ся допоминає."
4595,"Хто против Бога, то и Бо̂г против ньому."
4596,"Хто пытаєся, той не блудить."
4597,"Хто пьє, тому наливайте, хто не пьє, тому не давайте."
4598,"Хто рад обѣцяє, той не має охоты дати. Хто рано встає, тому Бо̂г дає."
4599,"Хто робить, той ся доробить."
4600,"Хто с псами лягає, той з блохами встає."
4601,"Хто с псами пристає, навчится брехати."
4602,"Хто сивый не мудрый, лишь старый."
4603,"Хто скляный дух має, най на чужого каменем не кидає."
4604,"Хто служить з ласки, того мѣшок пласкій."
4605,"Хто служить з ласки, тому милосердієм платять."
4606,"Хто служить з ласки, тому стає хрѣном хлѣб панскій."
4607,"Хто спѣшить, той смѣтить."
4608,"Хто стаєся во̂вцею, того вовк з-ѣсть."
4609,"Хто стаєся медом, того мухи з-ѣдять."
4610,"Хто ся з отрубами змѣшає, того свинѣ з-ѣдять."
4611,"Хто ся лѣчить, того бѣда цвѣчить."
4612,"Хто ся сам хвалить, той злых сусѣд має."
4613,"Хто сѣє по Покровѣ, не має що дати коровѣ."
4614,"Хто терпен, той спасен."
4615,"Хто три роки служив у пано̂в, а три у Жидо̂в; того бы лишь повѣсити."
4616,"Хто тримає в зимѣ пьєцуха, той має в лѣтѣ пастуха."
4617,"Хто умер, той в ямѣ, а хто жіє, той з нами."
4618,"Хто умѣє брехати, той вмѣє и красти."
4619,"Хто хлѣб носить, той ѣсти не просить"
4620,"Хто ходить по ночи, шукає буковои помочи."
4621,"Хто хоче зберати, мусить добре засѣяти."
4622,"Хто хоче пса ударити, той кія знайде."
4623,"Хто хоче пытлювати, мусить зачекати, а хто на́раз буде зараз."
4624,"Хто хоче свѣдком бути, треба хрестик лызнути."
4625,"Хто хоче що справити, треба ся забавити."
4626,"Хто часто в дорозѣ, був по̂д возом и на возѣ."
4627,"Хто чисте сумлѣньє має, той споко̂йне спати лѣгає."
4628,"Хто чого шукає, той знайде."
4629,"Хтось ся квасу наѣв, а мене оскома напала."
4630,"Хтѣвши гаразд мати, треба ухом землѣ пріймати."
4631,Худа худоба свого хованя.
